dataset,breeds_name,testset,frac_accepted,acc_true,acc_est_mm,acc_est_tdc,fdr_mixmax,fdr_tdc,fdr_true
breeds,entity30,corr_source_frost_sev1,0.161500,0.857000,0.866163,0.853021,0.015455,0.004547,0.075089
breeds,entity30,corr_source_frost_sev1,0.171667,0.854500,0.858923,0.842947,0.013879,0.004547,0.071429
breeds,entity30,corr_source_frost_sev1,0.181667,0.851167,0.850767,0.833805,0.012921,0.004078,0.068228
breeds,entity30,corr_source_frost_sev1,0.191833,0.847667,0.842675,0.824964,0.011801,0.003309,0.064962
breeds,entity30,corr_source_frost_sev1,0.201833,0.844333,0.835509,0.816310,0.010173,0.002508,0.061599
breeds,entity30,corr_source_frost_sev1,0.212000,0.838500,0.826904,0.806474,0.009314,0.002330,0.059556
breeds,entity30,corr_source_frost_sev1,0.222167,0.833333,0.818151,0.796355,0.008526,0.002330,0.057186
breeds,entity30,corr_source_frost_sev1,0.232167,0.829000,0.809785,0.786650,0.007573,0.002168,0.054218
breeds,entity30,corr_source_frost_sev1,0.242333,0.823833,0.800895,0.776528,0.006832,0.002168,0.051694
breeds,entity30,corr_source_frost_sev1,0.252333,0.817833,0.791899,0.767152,0.006253,0.001779,0.049710
breeds,entity30,corr_source_frost_sev1,0.262500,0.813000,0.782862,0.757022,0.005573,0.001779,0.046759
breeds,entity30,corr_source_frost_sev1,0.272667,0.809167,0.773704,0.747163,0.004957,0.001592,0.043070
breeds,entity30,corr_source_frost_sev1,0.282667,0.802167,0.764449,0.737195,0.004508,0.001592,0.041531
breeds,entity30,corr_source_frost_sev1,0.292833,0.795667,0.755227,0.727652,0.003904,0.001175,0.039520
breeds,entity30,corr_source_frost_sev1,0.302833,0.789333,0.745376,0.717675,0.003854,0.001175,0.037524
breeds,entity30,corr_source_frost_sev1,0.313000,0.782500,0.735585,0.707819,0.003637,0.000966,0.035593
breeds,entity30,corr_source_frost_sev1,0.323167,0.775000,0.725950,0.697672,0.003299,0.000966,0.034194
breeds,entity30,corr_source_frost_sev1,0.333167,0.767333,0.716075,0.687691,0.003254,0.000966,0.032926
breeds,entity30,corr_source_frost_sev1,0.343333,0.758833,0.706460,0.677544,0.002885,0.000966,0.032144
breeds,entity30,corr_source_frost_sev1,0.353333,0.752167,0.697044,0.667823,0.002478,0.000766,0.030155
breeds,entity30,corr_source_frost_sev1,0.363500,0.744000,0.687023,0.657672,0.002403,0.000766,0.029027
breeds,entity30,corr_source_frost_sev1,0.373667,0.735833,0.676987,0.647521,0.002338,0.000766,0.027888
breeds,entity30,corr_source_frost_sev1,0.383667,0.727833,0.667328,0.637536,0.002099,0.000766,0.026534
breeds,entity30,corr_source_frost_sev1,0.393833,0.718667,0.657204,0.627385,0.002099,0.000766,0.026294
breeds,entity30,corr_source_frost_sev1,0.403833,0.709667,0.647566,0.617653,0.001831,0.000554,0.025698
breeds,entity30,corr_source_frost_sev1,0.414000,0.700833,0.637549,0.607497,0.001735,0.000554,0.025284
breeds,entity30,corr_source_frost_sev1,0.424167,0.693000,0.627418,0.597342,0.001735,0.000554,0.023652
breeds,entity30,corr_source_frost_sev1,0.434167,0.684000,0.617511,0.587647,0.001683,0.000294,0.023154
breeds,entity30,corr_source_frost_sev1,0.444333,0.675167,0.607503,0.577487,0.001571,0.000294,0.022455
breeds,entity30,corr_source_frost_sev1,0.454333,0.665833,0.597803,0.567813,0.001325,0.000000,0.022048
breeds,entity30,corr_source_frost_sev1,0.464500,0.656000,0.587926,0.557647,0.001079,0.000000,0.022048
breeds,entity30,corr_source_frost_sev1,0.474667,0.647500,0.577781,0.547480,0.001079,0.000000,0.021256
breeds,entity30,corr_source_frost_sev1,0.484667,0.637833,0.567925,0.537480,0.000961,0.000000,0.021012
breeds,entity30,corr_source_frost_sev1,0.494833,0.629000,0.557925,0.527313,0.000815,0.000000,0.020361
breeds,entity30,corr_source_frost_sev1,0.504833,0.619333,0.547942,0.517313,0.000815,0.000000,0.020239
breeds,entity30,corr_source_frost_sev1,0.515000,0.609833,0.537925,0.507147,0.000677,0.000000,0.020137
breeds,entity30,corr_source_frost_sev1,0.525000,0.600500,0.527939,0.497147,0.000677,0.000000,0.019958
breeds,entity30,corr_source_frost_sev1,0.535167,0.590667,0.517786,0.486980,0.000677,0.000000,0.019663
breeds,entity30,corr_source_frost_sev1,0.545333,0.581167,0.507773,0.476813,0.000523,0.000000,0.019663
breeds,entity30,corr_source_frost_sev1,0.555333,0.573167,0.497784,0.466813,0.000523,0.000000,0.017778
breeds,entity30,corr_source_frost_sev1,0.565500,0.563333,0.487628,0.456647,0.000523,0.000000,0.017778
breeds,entity30,corr_source_frost_sev1,0.575500,0.553667,0.477638,0.446647,0.000523,0.000000,0.017740
breeds,entity30,corr_source_frost_sev1,0.585667,0.543833,0.467482,0.436480,0.000523,0.000000,0.017740
breeds,entity30,corr_source_frost_sev1,0.595833,0.534667,0.457326,0.426313,0.000523,0.000000,0.017312
breeds,entity30,corr_source_frost_sev1,0.605833,0.525667,0.447337,0.416313,0.000523,0.000000,0.016414
breeds,entity30,corr_source_frost_sev1,0.616000,0.515833,0.437180,0.406147,0.000523,0.000000,0.016081
breeds,entity30,corr_source_frost_sev1,0.626000,0.507500,0.427191,0.396147,0.000523,0.000000,0.014641
breeds,entity30,corr_source_frost_sev1,0.636167,0.498000,0.417035,0.385980,0.000523,0.000000,0.014040
breeds,entity30,corr_source_frost_sev1,0.646333,0.488167,0.406879,0.375813,0.000523,0.000000,0.013761
breeds,entity30,corr_source_frost_sev1,0.656333,0.479167,0.396984,0.365813,0.000385,0.000000,0.013043
breeds,entity30,corr_source_frost_sev1,0.666500,0.469333,0.386826,0.355647,0.000385,0.000000,0.012859
breeds,entity30,corr_source_frost_sev1,0.676500,0.459667,0.376833,0.345647,0.000385,0.000000,0.012582
breeds,entity30,corr_source_frost_sev1,0.686667,0.449833,0.366674,0.335480,0.000385,0.000000,0.012582
breeds,entity30,corr_source_frost_sev1,0.696833,0.440000,0.356516,0.325313,0.000385,0.000000,0.012541
breeds,entity30,corr_source_frost_sev1,0.706833,0.430333,0.346523,0.315313,0.000385,0.000000,0.012458
breeds,entity30,corr_source_frost_sev1,0.717000,0.420500,0.336364,0.305147,0.000385,0.000000,0.012167
breeds,entity30,corr_source_frost_sev1,0.727000,0.411167,0.326372,0.295147,0.000385,0.000000,0.011370
breeds,entity30,corr_source_frost_sev1,0.737167,0.401000,0.316213,0.284980,0.000385,0.000000,0.011370
breeds,entity30,corr_source_frost_sev1,0.747333,0.391167,0.306054,0.274813,0.000385,0.000000,0.011370
breeds,entity30,corr_source_frost_sev1,0.757333,0.381500,0.296062,0.264813,0.000385,0.000000,0.011370
breeds,entity30,corr_source_frost_sev1,0.767500,0.372000,0.285903,0.254647,0.000385,0.000000,0.010601
breeds,entity30,corr_source_frost_sev1,0.777500,0.362333,0.275911,0.244647,0.000385,0.000000,0.010332
breeds,entity30,corr_source_frost_sev1,0.787667,0.353167,0.265752,0.234480,0.000385,0.000000,0.008607
breeds,entity30,corr_source_frost_sev1,0.797833,0.343000,0.255593,0.224313,0.000385,0.000000,0.008607
breeds,entity30,corr_source_frost_sev1,0.807833,0.333000,0.245749,0.214313,0.000000,0.000000,0.008607
breeds,entity30,corr_source_frost_sev1,0.818000,0.323833,0.235582,0.204147,0.000000,0.000000,0.007143
breeds,entity30,corr_source_frost_sev1,0.828000,0.314500,0.225582,0.194147,0.000000,0.000000,0.005747
breeds,entity30,corr_source_frost_sev1,0.838167,0.304333,0.215415,0.183980,0.000000,0.000000,0.005747
breeds,entity30,corr_source_frost_sev1,0.848333,0.294500,0.205249,0.173813,0.000000,0.000000,0.005236
breeds,entity30,corr_source_frost_sev1,0.858333,0.284833,0.195249,0.163813,0.000000,0.000000,0.004535
breeds,entity30,corr_source_frost_sev1,0.868500,0.274667,0.185082,0.153647,0.000000,0.000000,0.004535
breeds,entity30,corr_source_frost_sev1,0.878500,0.264667,0.175082,0.143647,0.000000,0.000000,0.004535
breeds,entity30,corr_source_frost_sev1,0.888667,0.254833,0.164915,0.133480,0.000000,0.000000,0.004405
breeds,entity30,corr_source_frost_sev1,0.898833,0.244667,0.154749,0.123313,0.000000,0.000000,0.004405
breeds,entity30,corr_source_frost_sev1,0.908833,0.235000,0.144749,0.113313,0.000000,0.000000,0.003390
breeds,entity30,corr_source_frost_sev1,0.919000,0.225167,0.134582,0.103147,0.000000,0.000000,0.002024
breeds,entity30,corr_source_frost_sev1,0.929000,0.215167,0.124582,0.093147,0.000000,0.000000,0.002024
breeds,entity30,corr_source_frost_sev1,0.939167,0.205333,0.114415,0.082980,0.000000,0.000000,0.000000
breeds,entity30,corr_source_frost_sev1,0.949333,0.195167,0.104249,0.072813,0.000000,0.000000,0.000000
breeds,entity30,corr_source_frost_sev1,0.959333,0.185167,0.094249,0.062813,0.000000,0.000000,0.000000
breeds,entity30,corr_source_frost_sev1,0.969500,0.175000,0.084082,0.052647,0.000000,0.000000,0.000000
breeds,entity30,corr_source_frost_sev1,0.979500,0.165000,0.074082,0.042647,0.000000,0.000000,0.000000
breeds,entity30,corr_source_frost_sev1,0.989667,0.154833,0.063915,0.032480,0.000000,0.000000,0.000000
breeds,entity30,corr_source_frost_sev1,0.999833,0.144667,0.053749,0.022313,0.000000,0.000000,0.000000
breeds,entity30,corr_source_frost_sev2,0.000000,0.734000,0.878360,0.964088,0.121640,0.035912,0.266000
breeds,entity30,corr_source_frost_sev2,0.010000,0.740667,0.883551,0.961630,0.115196,0.032465,0.260182
breeds,entity30,corr_source_frost_sev2,0.020167,0.745500,0.886030,0.956715,0.109939,0.030123,0.255316
breeds,entity30,corr_source_frost_sev2,0.030167,0.752500,0.887194,0.950551,0.105317,0.028455,0.249184
breeds,entity30,corr_source_frost_sev2,0.040333,0.757333,0.887207,0.944601,0.101128,0.026560,0.244008
breeds,entity30,corr_source_frost_sev2,0.050333,0.759667,0.887379,0.938845,0.096838,0.024605,0.240084
breeds,entity30,corr_source_frost_sev2,0.060500,0.762500,0.886754,0.933149,0.092808,0.022492,0.235764
breeds,entity30,corr_source_frost_sev2,0.070667,0.767333,0.883830,0.925416,0.089926,0.021429,0.230231
breeds,entity30,corr_source_frost_sev2,0.080667,0.771667,0.884765,0.918567,0.084957,0.019948,0.224982
breeds,entity30,corr_source_frost_sev2,0.090833,0.774500,0.882670,0.910143,0.081468,0.019213,0.220348
breeds,entity30,corr_source_frost_sev2,0.100833,0.780167,0.878688,0.902178,0.079028,0.018295,0.214087
breeds,entity30,corr_source_frost_sev2,0.111000,0.782000,0.877657,0.895509,0.074793,0.016537,0.209708
breeds,entity30,corr_source_frost_sev2,0.121167,0.782500,0.875465,0.887329,0.071122,0.015598,0.206145
breeds,entity30,corr_source_frost_sev2,0.131167,0.784833,0.872730,0.880428,0.067759,0.013994,0.201420
breeds,entity30,corr_source_frost_sev2,0.141333,0.787000,0.870475,0.871362,0.063954,0.013519,0.196585
breeds,entity30,corr_source_frost_sev2,0.151333,0.788000,0.866490,0.862347,0.061165,0.013098,0.192308
breeds,entity30,corr_source_frost_sev2,0.161500,0.789833,0.862331,0.853841,0.058324,0.012266,0.187637
breeds,entity30,corr_source_frost_sev2,0.171667,0.789667,0.860345,0.846058,0.054101,0.010978,0.183903
breeds,entity30,corr_source_frost_sev2,0.181667,0.790667,0.856359,0.837151,0.051088,0.010444,0.179211
breeds,entity30,corr_source_frost_sev2,0.191833,0.790833,0.851660,0.829010,0.048348,0.009323,0.175149
breeds,entity30,corr_source_frost_sev2,0.201833,0.790833,0.846730,0.820046,0.045778,0.008790,0.171190
breeds,entity30,corr_source_frost_sev2,0.212000,0.792333,0.842413,0.810502,0.042656,0.008509,0.166032
breeds,entity30,corr_source_frost_sev2,0.222167,0.791833,0.837058,0.801081,0.040121,0.008141,0.161988
breeds,entity30,corr_source_frost_sev2,0.232167,0.793833,0.833658,0.793050,0.036346,0.006964,0.156216
breeds,entity30,corr_source_frost_sev2,0.242333,0.796000,0.828449,0.783880,0.033562,0.006400,0.150242
breeds,entity30,corr_source_frost_sev2,0.252333,0.795333,0.821849,0.774249,0.031737,0.006239,0.146010
breeds,entity30,corr_source_frost_sev2,0.262500,0.792500,0.814497,0.764764,0.030267,0.005862,0.143019
breeds,entity30,corr_source_frost_sev2,0.272667,0.789333,0.808043,0.754929,0.028137,0.005717,0.140046
breeds,entity30,corr_source_frost_sev2,0.282667,0.789000,0.802149,0.746224,0.025667,0.004894,0.135424
breeds,entity30,corr_source_frost_sev2,0.292833,0.788833,0.794398,0.736454,0.024328,0.004684,0.130271
breeds,entity30,corr_source_frost_sev2,0.302833,0.786167,0.786768,0.726719,0.022977,0.004561,0.126882
breeds,entity30,corr_source_frost_sev2,0.313000,0.784000,0.778871,0.716928,0.021666,0.004355,0.122999
breeds,entity30,corr_source_frost_sev2,0.323167,0.782500,0.771536,0.707417,0.019899,0.003936,0.118415
breeds,entity30,corr_source_frost_sev2,0.333167,0.780833,0.764304,0.697760,0.018122,0.003738,0.113943
breeds,entity30,corr_source_frost_sev2,0.343333,0.777333,0.755927,0.687902,0.017040,0.003561,0.110464
breeds,entity30,corr_source_frost_sev2,0.353333,0.776667,0.747881,0.678246,0.015793,0.003350,0.105128
breeds,entity30,corr_source_frost_sev2,0.363500,0.773500,0.740352,0.668147,0.013973,0.003350,0.101309
breeds,entity30,corr_source_frost_sev2,0.373667,0.771667,0.732814,0.658269,0.012101,0.003174,0.096328
breeds,entity30,corr_source_frost_sev2,0.383667,0.767333,0.723764,0.648919,0.011527,0.002698,0.093243
breeds,entity30,corr_source_frost_sev2,0.393833,0.764500,0.714725,0.639433,0.010790,0.002182,0.088785
breeds,entity30,corr_source_frost_sev2,0.403833,0.758167,0.706074,0.629743,0.009840,0.001959,0.087054
breeds,entity30,corr_source_frost_sev2,0.414000,0.753000,0.697154,0.619616,0.008947,0.001959,0.084399
breeds,entity30,corr_source_frost_sev2,0.424167,0.747833,0.688245,0.609489,0.008013,0.001959,0.081362
breeds,entity30,corr_source_frost_sev2,0.434167,0.743167,0.679421,0.599528,0.007115,0.001959,0.078351
breeds,entity30,corr_source_frost_sev2,0.444333,0.738667,0.669676,0.589575,0.006866,0.001802,0.074618
breeds,entity30,corr_source_frost_sev2,0.454333,0.731333,0.659921,0.579930,0.006767,0.001510,0.073610
breeds,entity30,corr_source_frost_sev2,0.464500,0.725833,0.650442,0.569794,0.006253,0.001510,0.070545
breeds,entity30,corr_source_frost_sev2,0.474667,0.721000,0.641526,0.559658,0.005184,0.001510,0.066857
breeds,entity30,corr_source_frost_sev2,0.484667,0.715333,0.632173,0.549689,0.004657,0.001510,0.063850
breeds,entity30,corr_source_frost_sev2,0.494833,0.708500,0.622383,0.539553,0.004379,0.001510,0.061700
breeds,entity30,corr_source_frost_sev2,0.504833,0.702500,0.612669,0.529746,0.004178,0.001345,0.059180
breeds,entity30,corr_source_frost_sev2,0.515000,0.695667,0.603038,0.519921,0.003713,0.001021,0.057025
breeds,entity30,corr_source_frost_sev2,0.525000,0.689333,0.593112,0.509942,0.003713,0.001021,0.054310
breeds,entity30,corr_source_frost_sev2,0.535167,0.682167,0.583564,0.500414,0.003129,0.000355,0.052349
breeds,entity30,corr_source_frost_sev2,0.545333,0.677333,0.574121,0.490578,0.002404,0.000000,0.047636
breeds,entity30,corr_source_frost_sev2,0.555333,0.671000,0.564673,0.480578,0.001837,0.000000,0.044536
breeds,entity30,corr_source_frost_sev2,0.565500,0.662500,0.554544,0.470412,0.001837,0.000000,0.043396
breeds,entity30,corr_source_frost_sev2,0.575500,0.654833,0.544900,0.460412,0.001460,0.000000,0.041748
breeds,entity30,corr_source_frost_sev2,0.585667,0.646667,0.534763,0.450245,0.001460,0.000000,0.040384
breeds,entity30,corr_source_frost_sev2,0.595833,0.638167,0.524626,0.440078,0.001460,0.000000,0.039280
breeds,entity30,corr_source_frost_sev2,0.605833,0.630500,0.514959,0.430078,0.001074,0.000000,0.037332
breeds,entity30,corr_source_frost_sev2,0.616000,0.621667,0.504815,0.419912,0.001074,0.000000,0.036418
breeds,entity30,corr_source_frost_sev2,0.626000,0.613667,0.494994,0.409912,0.000864,0.000000,0.035049
breeds,entity30,corr_source_frost_sev2,0.636167,0.605167,0.485026,0.399745,0.000615,0.000000,0.033744
breeds,entity30,corr_source_frost_sev2,0.646333,0.597333,0.475075,0.389578,0.000327,0.000000,0.031529
breeds,entity30,corr_source_frost_sev2,0.656333,0.588333,0.465081,0.379578,0.000327,0.000000,0.030418
breeds,entity30,corr_source_frost_sev2,0.666500,0.579167,0.454921,0.369412,0.000327,0.000000,0.030348
breeds,entity30,corr_source_frost_sev2,0.676500,0.570500,0.444928,0.359412,0.000327,0.000000,0.029246
breeds,entity30,corr_source_frost_sev2,0.686667,0.560667,0.434768,0.349245,0.000327,0.000000,0.029246
breeds,entity30,corr_source_frost_sev2,0.696833,0.551500,0.424608,0.339078,0.000327,0.000000,0.028464
breeds,entity30,corr_source_frost_sev2,0.706833,0.542500,0.414614,0.329078,0.000327,0.000000,0.028313
breeds,entity30,corr_source_frost_sev2,0.717000,0.534000,0.404640,0.318912,0.000000,0.000000,0.026439
breeds,entity30,corr_source_frost_sev2,0.727000,0.525000,0.394640,0.308912,0.000000,0.000000,0.025501
breeds,entity30,corr_source_frost_sev2,0.737167,0.515500,0.384473,0.298745,0.000000,0.000000,0.025141
breeds,entity30,corr_source_frost_sev2,0.747333,0.506333,0.374306,0.288578,0.000000,0.000000,0.023902
breeds,entity30,corr_source_frost_sev2,0.757333,0.497667,0.364306,0.278578,0.000000,0.000000,0.022480
breeds,entity30,corr_source_frost_sev2,0.767500,0.488500,0.354140,0.268412,0.000000,0.000000,0.021142
breeds,entity30,corr_source_frost_sev2,0.777500,0.479500,0.344140,0.258412,0.000000,0.000000,0.019941
breeds,entity30,corr_source_frost_sev2,0.787667,0.470333,0.333973,0.248245,0.000000,0.000000,0.018765
breeds,entity30,corr_source_frost_sev2,0.797833,0.460500,0.323806,0.238078,0.000000,0.000000,0.018533
breeds,entity30,corr_source_frost_sev2,0.807833,0.451500,0.313806,0.228078,0.000000,0.000000,0.017301
breeds,entity30,corr_source_frost_sev2,0.818000,0.441667,0.303640,0.217912,0.000000,0.000000,0.016919
breeds,entity30,corr_source_frost_sev2,0.828000,0.432333,0.293640,0.207912,0.000000,0.000000,0.016393
breeds,entity30,corr_source_frost_sev2,0.838167,0.422833,0.283473,0.197745,0.000000,0.000000,0.014851
breeds,entity30,corr_source_frost_sev2,0.848333,0.413000,0.273306,0.187578,0.000000,0.000000,0.014851
breeds,entity30,corr_source_frost_sev2,0.858333,0.403333,0.263306,0.177578,0.000000,0.000000,0.014396
breeds,entity30,corr_source_frost_sev2,0.868500,0.393500,0.253140,0.167412,0.000000,0.000000,0.014396
breeds,entity30,corr_source_frost_sev2,0.878500,0.383833,0.243140,0.157412,0.000000,0.000000,0.014031
breeds,entity30,corr_source_frost_sev2,0.888667,0.374000,0.232973,0.147245,0.000000,0.000000,0.014031
breeds,entity30,corr_source_frost_sev2,0.898833,0.363833,0.222806,0.137078,0.000000,0.000000,0.014031
breeds,entity30,corr_source_frost_sev2,0.908833,0.354500,0.212806,0.127078,0.000000,0.000000,0.013652
breeds,entity30,corr_source_frost_sev2,0.919000,0.344333,0.202640,0.116912,0.000000,0.000000,0.013652
breeds,entity30,corr_source_frost_sev2,0.929000,0.335000,0.192640,0.106912,0.000000,0.000000,0.013453
breeds,entity30,corr_source_frost_sev2,0.939167,0.325500,0.182473,0.096745,0.000000,0.000000,0.010025
breeds,entity30,corr_source_frost_sev2,0.949333,0.315667,0.172306,0.086578,0.000000,0.000000,0.009494
breeds,entity30,corr_source_frost_sev2,0.959333,0.306000,0.162306,0.076578,0.000000,0.000000,0.006873
breeds,entity30,corr_source_frost_sev2,0.969500,0.296167,0.152140,0.066412,0.000000,0.000000,0.004367
breeds,entity30,corr_source_frost_sev2,0.979500,0.286500,0.142140,0.056412,0.000000,0.000000,0.000000
breeds,entity30,corr_source_frost_sev2,0.989667,0.276333,0.131973,0.046245,0.000000,0.000000,0.000000
breeds,entity30,corr_source_frost_sev2,0.999833,0.266167,0.121806,0.036078,0.000000,0.000000,0.000000
breeds,entity30,corr_source_frost_sev3,0.000000,0.625333,0.806260,0.941239,0.193740,0.058761,0.374667
breeds,entity30,corr_source_frost_sev3,0.010000,0.632000,0.812644,0.938624,0.187422,0.055625,0.369953
breeds,entity30,corr_source_frost_sev3,0.020167,0.640167,0.821084,0.936229,0.179872,0.052236,0.364518
breeds,entity30,corr_source_frost_sev3,0.030167,0.647833,0.826535,0.931821,0.173761,0.049892,0.359168
breeds,entity30,corr_source_frost_sev3,0.040333,0.651667,0.829935,0.927330,0.168533,0.047463,0.355679
breeds,entity30,corr_source_frost_sev3,0.050333,0.658333,0.830904,0.922411,0.164533,0.045288,0.350649
breeds,entity30,corr_source_frost_sev3,0.060500,0.662500,0.834601,0.916898,0.158935,0.043301,0.346816
breeds,entity30,corr_source_frost_sev3,0.070667,0.668667,0.835572,0.912153,0.154681,0.040858,0.341822
breeds,entity30,corr_source_frost_sev3,0.080667,0.674333,0.835986,0.905888,0.150700,0.039271,0.336958
breeds,entity30,corr_source_frost_sev3,0.090833,0.681167,0.836236,0.898204,0.146657,0.038345,0.331439
breeds,entity30,corr_source_frost_sev3,0.100833,0.686167,0.837671,0.893011,0.141929,0.036098,0.326784
breeds,entity30,corr_source_frost_sev3,0.111000,0.689667,0.837605,0.886403,0.137871,0.034509,0.322835
breeds,entity30,corr_source_frost_sev3,0.121167,0.694500,0.836804,0.878696,0.134137,0.033510,0.318035
breeds,entity30,corr_source_frost_sev3,0.131167,0.697833,0.838900,0.872594,0.128721,0.031652,0.314023
breeds,entity30,corr_source_frost_sev3,0.141333,0.701333,0.837902,0.867009,0.124906,0.029359,0.309616
breeds,entity30,corr_source_frost_sev3,0.151333,0.705000,0.838483,0.858747,0.120143,0.028681,0.305381
breeds,entity30,corr_source_frost_sev3,0.161500,0.708167,0.838521,0.851789,0.115515,0.027115,0.301133
breeds,entity30,corr_source_frost_sev3,0.171667,0.710000,0.837163,0.843651,0.111616,0.026223,0.297547
breeds,entity30,corr_source_frost_sev3,0.181667,0.713667,0.836204,0.836468,0.107455,0.024823,0.292752
breeds,entity30,corr_source_frost_sev3,0.191833,0.715833,0.833128,0.829465,0.104421,0.023177,0.288926
breeds,entity30,corr_source_frost_sev3,0.201833,0.718167,0.830411,0.820956,0.101166,0.022534,0.284819
breeds,entity30,corr_source_frost_sev3,0.212000,0.722000,0.830190,0.812049,0.096161,0.022025,0.279552
breeds,entity30,corr_source_frost_sev3,0.222167,0.724167,0.831996,0.804708,0.089722,0.020497,0.275278
breeds,entity30,corr_source_frost_sev3,0.232167,0.725833,0.828657,0.796710,0.086553,0.019460,0.271326
breeds,entity30,corr_source_frost_sev3,0.242333,0.728333,0.824552,0.787280,0.083714,0.019235,0.266491
breeds,entity30,corr_source_frost_sev3,0.252333,0.730333,0.820168,0.778956,0.081078,0.018372,0.262149
breeds,entity30,corr_source_frost_sev3,0.262500,0.730833,0.817637,0.770854,0.077019,0.017226,0.258473
breeds,entity30,corr_source_frost_sev3,0.272667,0.732667,0.813677,0.762731,0.073829,0.016061,0.253896
breeds,entity30,corr_source_frost_sev3,0.282667,0.736667,0.810158,0.754888,0.070340,0.014782,0.247677
breeds,entity30,corr_source_frost_sev3,0.292833,0.739167,0.806065,0.745660,0.067058,0.014330,0.242281
breeds,entity30,corr_source_frost_sev3,0.302833,0.738833,0.800917,0.736707,0.064539,0.013785,0.238710
breeds,entity30,corr_source_frost_sev3,0.313000,0.740000,0.795658,0.727415,0.061923,0.013353,0.234110
breeds,entity30,corr_source_frost_sev3,0.323167,0.739167,0.792064,0.718383,0.057997,0.012715,0.230731
breeds,entity30,corr_source_frost_sev3,0.333167,0.739500,0.788862,0.710176,0.053770,0.011561,0.226387
breeds,entity30,corr_source_frost_sev3,0.343333,0.742667,0.783357,0.701306,0.051053,0.010753,0.219741
breeds,entity30,corr_source_frost_sev3,0.353333,0.740667,0.778963,0.693676,0.047508,0.009086,0.216954
breeds,entity30,corr_source_frost_sev3,0.363500,0.740833,0.773760,0.684521,0.044367,0.008437,0.212359
breeds,entity30,corr_source_frost_sev3,0.373667,0.742667,0.766718,0.675358,0.042593,0.007773,0.206227
breeds,entity30,corr_source_frost_sev3,0.383667,0.741667,0.762312,0.666097,0.038746,0.007299,0.202053
breeds,entity30,corr_source_frost_sev3,0.393833,0.742167,0.755200,0.656079,0.036876,0.007299,0.196866
breeds,entity30,corr_source_frost_sev3,0.403833,0.743500,0.748473,0.646652,0.034750,0.006941,0.190663
breeds,entity30,corr_source_frost_sev3,0.414000,0.744333,0.741763,0.637719,0.032403,0.006009,0.184480
breeds,entity30,corr_source_frost_sev3,0.424167,0.744833,0.734302,0.627909,0.030626,0.005806,0.178375
breeds,entity30,corr_source_frost_sev3,0.434167,0.740833,0.725789,0.618025,0.029853,0.005806,0.176228
breeds,entity30,corr_source_frost_sev3,0.444333,0.738333,0.719689,0.608442,0.026740,0.005386,0.172765
breeds,entity30,corr_source_frost_sev3,0.454333,0.736333,0.711843,0.598814,0.025256,0.005144,0.168498
breeds,entity30,corr_source_frost_sev3,0.464500,0.734500,0.704824,0.589288,0.022797,0.004644,0.163970
breeds,entity30,corr_source_frost_sev3,0.474667,0.733000,0.696598,0.579435,0.021391,0.004435,0.158947
breeds,entity30,corr_source_frost_sev3,0.484667,0.729667,0.689026,0.570124,0.019450,0.003852,0.155211
breeds,entity30,corr_source_frost_sev3,0.494833,0.725500,0.680058,0.560036,0.018655,0.003852,0.152453
breeds,entity30,corr_source_frost_sev3,0.504833,0.723833,0.671726,0.550261,0.017348,0.003702,0.147376
breeds,entity30,corr_source_frost_sev3,0.515000,0.721333,0.663802,0.541114,0.015400,0.002729,0.142514
breeds,entity30,corr_source_frost_sev3,0.525000,0.719333,0.654841,0.531422,0.014630,0.002462,0.137145
breeds,entity30,corr_source_frost_sev3,0.535167,0.718500,0.645557,0.521306,0.014001,0.002462,0.130014
breeds,entity30,corr_source_frost_sev3,0.545333,0.713000,0.636536,0.511189,0.013053,0.002462,0.127831
breeds,entity30,corr_source_frost_sev3,0.555333,0.710333,0.627123,0.501238,0.012687,0.002462,0.122564
breeds,entity30,corr_source_frost_sev3,0.565500,0.706833,0.617843,0.491591,0.011963,0.001922,0.117760
breeds,entity30,corr_source_frost_sev3,0.575500,0.700167,0.609156,0.481630,0.010700,0.001922,0.116207
breeds,entity30,corr_source_frost_sev3,0.585667,0.697667,0.600007,0.471769,0.009734,0.001599,0.110173
breeds,entity30,corr_source_frost_sev3,0.595833,0.694833,0.592418,0.461635,0.006790,0.001599,0.103875
breeds,entity30,corr_source_frost_sev3,0.605833,0.692500,0.583760,0.452261,0.005260,0.000846,0.096829
breeds,entity30,corr_source_frost_sev3,0.616000,0.686000,0.573812,0.442429,0.005114,0.000433,0.094454
breeds,entity30,corr_source_frost_sev3,0.626000,0.681333,0.564637,0.432438,0.004147,0.000433,0.089938
breeds,entity30,corr_source_frost_sev3,0.636167,0.676500,0.554889,0.422280,0.003688,0.000433,0.085087
breeds,entity30,corr_source_frost_sev3,0.646333,0.669667,0.545805,0.412428,0.002264,0.000000,0.082668
breeds,entity30,corr_source_frost_sev3,0.656333,0.664000,0.535850,0.402428,0.002264,0.000000,0.078846
breeds,entity30,corr_source_frost_sev3,0.666500,0.657167,0.526078,0.392261,0.001742,0.000000,0.076385
breeds,entity30,corr_source_frost_sev3,0.676500,0.650167,0.516300,0.382261,0.001453,0.000000,0.073770
breeds,entity30,corr_source_frost_sev3,0.686667,0.644667,0.506370,0.372095,0.001122,0.000000,0.069039
