dataset,breeds_name,testset,frac_accepted,acc_true,acc_est_mm,acc_est_tdc,fdr_mixmax,fdr_tdc,fdr_true
breeds,nonliving26,corr_source_contrast_sev5,0.292692,0.511538,0.727272,0.729657,0.258880,0.035215,0.639718
breeds,nonliving26,corr_source_contrast_sev5,0.302692,0.519231,0.729852,0.720787,0.253572,0.034910,0.636514
breeds,nonliving26,corr_source_contrast_sev5,0.312692,0.526923,0.729888,0.714260,0.249961,0.032891,0.632904
breeds,nonliving26,corr_source_contrast_sev5,0.323077,0.532692,0.731247,0.705061,0.245121,0.032520,0.630682
breeds,nonliving26,corr_source_contrast_sev5,0.333077,0.538077,0.733663,0.696291,0.239488,0.032086,0.628604
breeds,nonliving26,corr_source_contrast_sev5,0.343077,0.543462,0.734879,0.686933,0.234597,0.032086,0.625073
breeds,nonliving26,corr_source_contrast_sev5,0.353077,0.547308,0.734280,0.677988,0.230957,0.031765,0.624703
breeds,nonliving26,corr_source_contrast_sev5,0.363462,0.556154,0.736113,0.670030,0.225128,0.030378,0.620544
breeds,nonliving26,corr_source_contrast_sev5,0.373462,0.562308,0.737517,0.662382,0.219621,0.028986,0.617557
breeds,nonliving26,corr_source_contrast_sev5,0.383462,0.566923,0.736355,0.653179,0.216015,0.028809,0.615721
breeds,nonliving26,corr_source_contrast_sev5,0.393462,0.575385,0.733500,0.644356,0.213686,0.028314,0.610653
breeds,nonliving26,corr_source_contrast_sev5,0.403846,0.582692,0.728212,0.634560,0.213135,0.028314,0.606452
breeds,nonliving26,corr_source_contrast_sev5,0.413846,0.588077,0.726259,0.625126,0.209907,0.028314,0.603675
breeds,nonliving26,corr_source_contrast_sev5,0.423846,0.595000,0.725438,0.617580,0.205584,0.026676,0.599466
breeds,nonliving26,corr_source_contrast_sev5,0.433846,0.601154,0.724880,0.609225,0.200877,0.025694,0.595788
breeds,nonliving26,corr_source_contrast_sev5,0.444231,0.606154,0.725548,0.599932,0.194686,0.025192,0.593080
breeds,nonliving26,corr_source_contrast_sev5,0.454231,0.610769,0.721277,0.592057,0.193005,0.023707,0.590557
breeds,nonliving26,corr_source_contrast_sev5,0.464231,0.619231,0.718503,0.582531,0.189863,0.023707,0.584350
breeds,nonliving26,corr_source_contrast_sev5,0.474231,0.624615,0.713553,0.573005,0.188673,0.023707,0.580834
breeds,nonliving26,corr_source_contrast_sev5,0.484615,0.630385,0.712354,0.563113,0.183563,0.023707,0.576866
breeds,nonliving26,corr_source_contrast_sev5,0.494615,0.637308,0.709943,0.553587,0.179687,0.023707,0.571537
breeds,nonliving26,corr_source_contrast_sev5,0.504615,0.644231,0.709288,0.547954,0.173882,0.019778,0.565994
breeds,nonliving26,corr_source_contrast_sev5,0.514615,0.648846,0.708273,0.539073,0.168209,0.019033,0.562599
breeds,nonliving26,corr_source_contrast_sev5,0.525000,0.653077,0.709884,0.529270,0.159259,0.018837,0.559514
breeds,nonliving26,corr_source_contrast_sev5,0.535000,0.659231,0.709819,0.521535,0.152001,0.016807,0.554177
breeds,nonliving26,corr_source_contrast_sev5,0.545000,0.665385,0.707515,0.511871,0.146884,0.016807,0.548142
breeds,nonliving26,corr_source_contrast_sev5,0.555000,0.670769,0.704536,0.502319,0.142297,0.016681,0.543647
breeds,nonliving26,corr_source_contrast_sev5,0.565385,0.676538,0.704065,0.493772,0.134292,0.014965,0.538053
breeds,nonliving26,corr_source_contrast_sev5,0.575385,0.680385,0.699892,0.484394,0.130593,0.014585,0.534420
breeds,nonliving26,corr_source_contrast_sev5,0.585385,0.686538,0.695120,0.475220,0.127438,0.013941,0.527829
breeds,nonliving26,corr_source_contrast_sev5,0.595385,0.693462,0.693525,0.465499,0.120201,0.013941,0.519962
breeds,nonliving26,corr_source_contrast_sev5,0.605769,0.698462,0.687588,0.456327,0.117727,0.012770,0.514146
breeds,nonliving26,corr_source_contrast_sev5,0.615769,0.703846,0.681594,0.446582,0.115578,0.012770,0.506481
breeds,nonliving26,corr_source_contrast_sev5,0.625769,0.709231,0.677267,0.437193,0.111087,0.012295,0.500000
breeds,nonliving26,corr_source_contrast_sev5,0.635769,0.710000,0.673143,0.428792,0.106070,0.010438,0.497912
breeds,nonliving26,corr_source_contrast_sev5,0.646154,0.714231,0.669102,0.419199,0.100219,0.009626,0.493478
breeds,nonliving26,corr_source_contrast_sev5,0.656154,0.718077,0.662928,0.409885,0.097571,0.008909,0.487696
breeds,nonliving26,corr_source_contrast_sev5,0.666154,0.721923,0.654917,0.400063,0.097514,0.008909,0.481567
breeds,nonliving26,corr_source_contrast_sev5,0.676154,0.728077,0.647905,0.390241,0.095912,0.008909,0.471496
breeds,nonliving26,corr_source_contrast_sev5,0.686538,0.728462,0.643832,0.380041,0.089022,0.008909,0.469240
breeds,nonliving26,corr_source_contrast_sev5,0.696538,0.733077,0.640925,0.371023,0.080268,0.007585,0.461343
breeds,nonliving26,corr_source_contrast_sev5,0.706538,0.740000,0.638148,0.362537,0.070697,0.005263,0.448231
breeds,nonliving26,corr_source_contrast_sev5,0.716538,0.746154,0.633850,0.354098,0.063133,0.002695,0.434959
breeds,nonliving26,corr_source_contrast_sev5,0.726923,0.750385,0.624902,0.343770,0.062904,0.002695,0.425352
breeds,nonliving26,corr_source_contrast_sev5,0.736923,0.749615,0.618580,0.333824,0.058305,0.002695,0.420373
breeds,nonliving26,corr_source_contrast_sev5,0.746923,0.754231,0.611612,0.323878,0.054618,0.002695,0.411854
breeds,nonliving26,corr_source_contrast_sev5,0.756923,0.758077,0.603991,0.313931,0.051972,0.002695,0.400316
breeds,nonliving26,corr_source_contrast_sev5,0.767308,0.759231,0.596396,0.303603,0.048297,0.002695,0.392857
breeds,nonliving26,corr_source_contrast_sev5,0.777308,0.763077,0.588978,0.294093,0.044667,0.001715,0.379965
breeds,nonliving26,corr_source_contrast_sev5,0.787308,0.761538,0.580125,0.284128,0.044071,0.001715,0.376344
breeds,nonliving26,corr_source_contrast_sev5,0.797308,0.761538,0.574420,0.274162,0.035651,0.001715,0.371212
breeds,nonliving26,corr_source_contrast_sev5,0.807692,0.765769,0.565309,0.263813,0.034264,0.001715,0.354000
breeds,nonliving26,corr_source_contrast_sev5,0.817692,0.768077,0.557418,0.253847,0.030361,0.001715,0.338947
breeds,nonliving26,corr_source_contrast_sev5,0.827692,0.770385,0.548025,0.243882,0.030361,0.001715,0.322940
breeds,nonliving26,corr_source_contrast_sev5,0.837692,0.768846,0.539379,0.233916,0.028060,0.001715,0.314685
breeds,nonliving26,corr_source_contrast_sev5,0.848077,0.765385,0.529581,0.223567,0.028047,0.001715,0.314685
breeds,nonliving26,corr_source_contrast_sev5,0.858077,0.763846,0.521619,0.213601,0.022846,0.001715,0.308108
breeds,nonliving26,corr_source_contrast_sev5,0.868077,0.762308,0.512602,0.203635,0.020851,0.001715,0.299712
breeds,nonliving26,corr_source_contrast_sev5,0.878077,0.763077,0.504615,0.194088,0.014304,0.000000,0.279874
breeds,nonliving26,corr_source_contrast_sev5,0.888462,0.762692,0.494528,0.183703,0.014304,0.000000,0.262069
breeds,nonliving26,corr_source_contrast_sev5,0.898462,0.761154,0.485700,0.173703,0.009938,0.000000,0.243446
breeds,nonliving26,corr_source_contrast_sev5,0.908462,0.761154,0.476315,0.163703,0.007665,0.000000,0.218487
breeds,nonliving26,corr_source_contrast_sev5,0.918462,0.758077,0.466469,0.153703,0.007665,0.000000,0.201835
breeds,nonliving26,corr_source_contrast_sev5,0.928846,0.753846,0.457334,0.143319,0.000000,0.000000,0.180412
breeds,nonliving26,corr_source_contrast_sev5,0.938846,0.749231,0.447334,0.133319,0.000000,0.000000,0.175000
breeds,nonliving26,corr_source_contrast_sev5,0.948846,0.746154,0.437334,0.123319,0.000000,0.000000,0.137681
breeds,nonliving26,corr_source_contrast_sev5,0.958846,0.743077,0.427334,0.113319,0.000000,0.000000,0.088496
breeds,nonliving26,corr_source_contrast_sev5,0.969231,0.736538,0.416949,0.102934,0.000000,0.000000,0.062500
breeds,nonliving26,corr_source_contrast_sev5,0.979231,0.728846,0.406949,0.092934,0.000000,0.000000,0.035714
breeds,nonliving26,corr_source_contrast_sev5,0.989231,0.720385,0.396949,0.082934,0.000000,0.000000,0.000000
breeds,nonliving26,corr_source_contrast_sev5,0.999615,0.710000,0.386565,0.072550,0.000000,0.000000,0.000000
breeds,nonliving26,corr_source_elastic_transform_sev1,0.000000,0.866923,0.952660,0.976781,0.047340,0.023219,0.133077
breeds,nonliving26,corr_source_elastic_transform_sev1,0.010000,0.875385,0.949434,0.972524,0.044397,0.020553,0.125049
breeds,nonliving26,corr_source_elastic_transform_sev1,0.020000,0.879231,0.947289,0.967184,0.040843,0.018385,0.119309
breeds,nonliving26,corr_source_elastic_transform_sev1,0.030000,0.879231,0.944326,0.965126,0.037636,0.014481,0.115385
breeds,nonliving26,corr_source_elastic_transform_sev1,0.040385,0.883462,0.942369,0.958708,0.033652,0.012571,0.108974
breeds,nonliving26,corr_source_elastic_transform_sev1,0.050385,0.883462,0.938022,0.951844,0.031030,0.011052,0.104901
breeds,nonliving26,corr_source_elastic_transform_sev1,0.060385,0.885769,0.936499,0.944297,0.026850,0.009864,0.099468
breeds,nonliving26,corr_source_elastic_transform_sev1,0.070385,0.886538,0.932383,0.935113,0.023974,0.009532,0.094667
breeds,nonliving26,corr_source_elastic_transform_sev1,0.080769,0.886923,0.925173,0.924926,0.022518,0.009532,0.089921
breeds,nonliving26,corr_source_elastic_transform_sev1,0.090769,0.883077,0.919287,0.916967,0.020503,0.008514,0.087452
breeds,nonliving26,corr_source_elastic_transform_sev1,0.100769,0.883077,0.912675,0.911621,0.018847,0.006022,0.082977
breeds,nonliving26,corr_source_elastic_transform_sev1,0.110769,0.879231,0.906734,0.903199,0.016777,0.005202,0.080346
breeds,nonliving26,corr_source_elastic_transform_sev1,0.121154,0.877308,0.899121,0.893644,0.015398,0.004791,0.076453
breeds,nonliving26,corr_source_elastic_transform_sev1,0.131154,0.875000,0.892340,0.883740,0.013723,0.004791,0.072977
breeds,nonliving26,corr_source_elastic_transform_sev1,0.141154,0.869615,0.885324,0.875903,0.012146,0.003587,0.070950
breeds,nonliving26,corr_source_elastic_transform_sev1,0.151154,0.868077,0.877574,0.866703,0.010963,0.003159,0.067029
breeds,nonliving26,corr_source_elastic_transform_sev1,0.161538,0.862308,0.869206,0.856384,0.009896,0.003159,0.065048
breeds,nonliving26,corr_source_elastic_transform_sev1,0.171538,0.860769,0.861467,0.846447,0.008651,0.003159,0.060817
breeds,nonliving26,corr_source_elastic_transform_sev1,0.181538,0.856154,0.852593,0.837100,0.008070,0.002799,0.058243
breeds,nonliving26,corr_source_elastic_transform_sev1,0.191538,0.852308,0.844061,0.827156,0.007261,0.002799,0.055107
breeds,nonliving26,corr_source_elastic_transform_sev1,0.201923,0.848846,0.835838,0.818240,0.006001,0.001915,0.051517
breeds,nonliving26,corr_source_elastic_transform_sev1,0.211923,0.844231,0.827473,0.808278,0.005040,0.001915,0.048709
breeds,nonliving26,corr_source_elastic_transform_sev1,0.221923,0.837308,0.818828,0.798996,0.004234,0.001478,0.047244
breeds,nonliving26,corr_source_elastic_transform_sev1,0.231923,0.832692,0.808913,0.789026,0.004234,0.001478,0.044567
breeds,nonliving26,corr_source_elastic_transform_sev1,0.242308,0.829231,0.799001,0.778672,0.003980,0.001478,0.040589
breeds,nonliving26,corr_source_elastic_transform_sev1,0.252308,0.820769,0.790182,0.768702,0.003244,0.001478,0.039857
breeds,nonliving26,corr_source_elastic_transform_sev1,0.262308,0.813846,0.780385,0.758731,0.003150,0.001478,0.038482
breeds,nonliving26,corr_source_elastic_transform_sev1,0.272308,0.807692,0.770448,0.748761,0.003150,0.001478,0.036469
breeds,nonliving26,corr_source_elastic_transform_sev1,0.282692,0.801154,0.761472,0.738407,0.002214,0.001478,0.034188
breeds,nonliving26,corr_source_elastic_transform_sev1,0.292692,0.792692,0.751910,0.728436,0.001935,0.001478,0.033333
breeds,nonliving26,corr_source_elastic_transform_sev1,0.302692,0.785769,0.742374,0.718994,0.001630,0.001100,0.031921
breeds,nonliving26,corr_source_elastic_transform_sev1,0.312692,0.778846,0.732619,0.709763,0.001476,0.000556,0.030218
breeds,nonliving26,corr_source_elastic_transform_sev1,0.323077,0.771538,0.722265,0.699390,0.001476,0.000556,0.028361
breeds,nonliving26,corr_source_elastic_transform_sev1,0.333077,0.764615,0.712494,0.690142,0.001327,0.000000,0.026528
breeds,nonliving26,corr_source_elastic_transform_sev1,0.343077,0.758462,0.702520,0.680142,0.001327,0.000000,0.023991
breeds,nonliving26,corr_source_elastic_transform_sev1,0.353077,0.750769,0.692755,0.670142,0.001166,0.000000,0.022565
breeds,nonliving26,corr_source_elastic_transform_sev1,0.363462,0.741923,0.682395,0.659758,0.001166,0.000000,0.021739
breeds,nonliving26,corr_source_elastic_transform_sev1,0.373462,0.734231,0.672643,0.649758,0.000986,0.000000,0.020233
breeds,nonliving26,corr_source_elastic_transform_sev1,0.383462,0.725769,0.662934,0.639758,0.000766,0.000000,0.019315
breeds,nonliving26,corr_source_elastic_transform_sev1,0.393462,0.718077,0.652950,0.629758,0.000766,0.000000,0.017643
breeds,nonliving26,corr_source_elastic_transform_sev1,0.403846,0.709231,0.642855,0.619373,0.000536,0.000000,0.016763
breeds,nonliving26,corr_source_elastic_transform_sev1,0.413846,0.699231,0.633161,0.609373,0.000284,0.000000,0.016763
breeds,nonliving26,corr_source_elastic_transform_sev1,0.423846,0.690769,0.623167,0.599373,0.000284,0.000000,0.015936
breeds,nonliving26,corr_source_elastic_transform_sev1,0.433846,0.683077,0.613173,0.589373,0.000284,0.000000,0.014257
breeds,nonliving26,corr_source_elastic_transform_sev1,0.444231,0.672692,0.603109,0.578988,0.000000,0.000000,0.014257
breeds,nonliving26,corr_source_elastic_transform_sev1,0.454231,0.663462,0.593109,0.568988,0.000000,0.000000,0.013889
breeds,nonliving26,corr_source_elastic_transform_sev1,0.464231,0.653462,0.583109,0.558988,0.000000,0.000000,0.013889
breeds,nonliving26,corr_source_elastic_transform_sev1,0.474231,0.643462,0.573109,0.548988,0.000000,0.000000,0.013889
breeds,nonliving26,corr_source_elastic_transform_sev1,0.484615,0.634615,0.562725,0.538604,0.000000,0.000000,0.013383
breeds,nonliving26,corr_source_elastic_transform_sev1,0.494615,0.626154,0.552725,0.528604,0.000000,0.000000,0.012121
breeds,nonliving26,corr_source_elastic_transform_sev1,0.504615,0.616154,0.542725,0.518604,0.000000,0.000000,0.012121
breeds,nonliving26,corr_source_elastic_transform_sev1,0.514615,0.606154,0.532725,0.508604,0.000000,0.000000,0.012121
breeds,nonliving26,corr_source_elastic_transform_sev1,0.525000,0.596538,0.522340,0.498219,0.000000,0.000000,0.011933
breeds,nonliving26,corr_source_elastic_transform_sev1,0.535000,0.586538,0.512340,0.488219,0.000000,0.000000,0.011933
breeds,nonliving26,corr_source_elastic_transform_sev1,0.545000,0.577308,0.502340,0.478219,0.000000,0.000000,0.011715
breeds,nonliving26,corr_source_elastic_transform_sev1,0.555000,0.568077,0.492340,0.468219,0.000000,0.000000,0.011197
breeds,nonliving26,corr_source_elastic_transform_sev1,0.565385,0.558462,0.481956,0.457835,0.000000,0.000000,0.010517
breeds,nonliving26,corr_source_elastic_transform_sev1,0.575385,0.548462,0.471956,0.447835,0.000000,0.000000,0.010517
breeds,nonliving26,corr_source_elastic_transform_sev1,0.585385,0.539231,0.461956,0.437835,0.000000,0.000000,0.010082
breeds,nonliving26,corr_source_elastic_transform_sev1,0.595385,0.529231,0.451956,0.427835,0.000000,0.000000,0.010082
breeds,nonliving26,corr_source_elastic_transform_sev1,0.605769,0.518846,0.441571,0.417450,0.000000,0.000000,0.010082
breeds,nonliving26,corr_source_elastic_transform_sev1,0.615769,0.508846,0.431571,0.407450,0.000000,0.000000,0.010082
breeds,nonliving26,corr_source_elastic_transform_sev1,0.625769,0.498846,0.421571,0.397450,0.000000,0.000000,0.010082
breeds,nonliving26,corr_source_elastic_transform_sev1,0.635769,0.488846,0.411571,0.387450,0.000000,0.000000,0.010082
breeds,nonliving26,corr_source_elastic_transform_sev1,0.646154,0.479231,0.401186,0.377065,0.000000,0.000000,0.010082
breeds,nonliving26,corr_source_elastic_transform_sev1,0.656154,0.469231,0.391186,0.367065,0.000000,0.000000,0.010082
breeds,nonliving26,corr_source_elastic_transform_sev1,0.666154,0.459231,0.381186,0.357065,0.000000,0.000000,0.010082
breeds,nonliving26,corr_source_elastic_transform_sev1,0.676154,0.449231,0.371186,0.347065,0.000000,0.000000,0.010082
breeds,nonliving26,corr_source_elastic_transform_sev1,0.686538,0.439615,0.360802,0.336681,0.000000,0.000000,0.010082
breeds,nonliving26,corr_source_elastic_transform_sev1,0.696538,0.430385,0.350802,0.326681,0.000000,0.000000,0.010082
breeds,nonliving26,corr_source_elastic_transform_sev1,0.706538,0.421154,0.340802,0.316681,0.000000,0.000000,0.008929
breeds,nonliving26,corr_source_elastic_transform_sev1,0.716538,0.411154,0.330802,0.306681,0.000000,0.000000,0.008929
breeds,nonliving26,corr_source_elastic_transform_sev1,0.726923,0.400769,0.320417,0.296296,0.000000,0.000000,0.008929
breeds,nonliving26,corr_source_elastic_transform_sev1,0.736923,0.391538,0.310417,0.286296,0.000000,0.000000,0.008646
breeds,nonliving26,corr_source_elastic_transform_sev1,0.746923,0.381538,0.300417,0.276296,0.000000,0.000000,0.008646
breeds,nonliving26,corr_source_elastic_transform_sev1,0.756923,0.372308,0.290417,0.266296,0.000000,0.000000,0.007622
breeds,nonliving26,corr_source_elastic_transform_sev1,0.767308,0.363462,0.280033,0.255912,0.000000,0.000000,0.004959
breeds,nonliving26,corr_source_elastic_transform_sev1,0.777308,0.353462,0.270033,0.245912,0.000000,0.000000,0.004959
breeds,nonliving26,corr_source_elastic_transform_sev1,0.787308,0.344231,0.260033,0.235912,0.000000,0.000000,0.003521
breeds,nonliving26,corr_source_elastic_transform_sev1,0.797308,0.334231,0.250033,0.225912,0.000000,0.000000,0.003521
breeds,nonliving26,corr_source_elastic_transform_sev1,0.807692,0.324615,0.239648,0.215527,0.000000,0.000000,0.001953
breeds,nonliving26,corr_source_elastic_transform_sev1,0.817692,0.314615,0.229648,0.205527,0.000000,0.000000,0.001953
breeds,nonliving26,corr_source_elastic_transform_sev1,0.827692,0.304615,0.219648,0.195527,0.000000,0.000000,0.001953
breeds,nonliving26,corr_source_elastic_transform_sev1,0.837692,0.294615,0.209648,0.185527,0.000000,0.000000,0.001953
breeds,nonliving26,corr_source_elastic_transform_sev1,0.848077,0.284231,0.199263,0.175142,0.000000,0.000000,0.001953
breeds,nonliving26,corr_source_elastic_transform_sev1,0.858077,0.274231,0.189263,0.165142,0.000000,0.000000,0.001953
breeds,nonliving26,corr_source_elastic_transform_sev1,0.868077,0.264231,0.179263,0.155142,0.000000,0.000000,0.001953
breeds,nonliving26,corr_source_elastic_transform_sev1,0.878077,0.254231,0.169263,0.145142,0.000000,0.000000,0.001953
breeds,nonliving26,corr_source_elastic_transform_sev1,0.888462,0.243846,0.158879,0.134758,0.000000,0.000000,0.001953
breeds,nonliving26,corr_source_elastic_transform_sev1,0.898462,0.233846,0.148879,0.124758,0.000000,0.000000,0.001953
breeds,nonliving26,corr_source_elastic_transform_sev1,0.908462,0.224615,0.138879,0.114758,0.000000,0.000000,0.000000
breeds,nonliving26,corr_source_elastic_transform_sev1,0.918462,0.214615,0.128879,0.104758,0.000000,0.000000,0.000000
breeds,nonliving26,corr_source_elastic_transform_sev1,0.928846,0.204231,0.118494,0.094373,0.000000,0.000000,0.000000
breeds,nonliving26,corr_source_elastic_transform_sev1,0.938846,0.194231,0.108494,0.084373,0.000000,0.000000,0.000000
breeds,nonliving26,corr_source_elastic_transform_sev1,0.948846,0.184231,0.098494,0.074373,0.000000,0.000000,0.000000
breeds,nonliving26,corr_source_elastic_transform_sev1,0.958846,0.174231,0.088494,0.064373,0.000000,0.000000,0.000000
breeds,nonliving26,corr_source_elastic_transform_sev1,0.969231,0.163846,0.078109,0.053988,0.000000,0.000000,0.000000
breeds,nonliving26,corr_source_elastic_transform_sev1,0.979231,0.153846,0.068109,0.043988,0.000000,0.000000,0.000000
breeds,nonliving26,corr_source_elastic_transform_sev1,0.989231,0.143846,0.058109,0.033988,0.000000,0.000000,0.000000
breeds,nonliving26,corr_source_elastic_transform_sev1,0.999615,0.133462,0.047725,0.023604,0.000000,0.000000,0.000000
breeds,nonliving26,corr_source_elastic_transform_sev2,0.000000,0.653077,0.821259,0.944377,0.178741,0.055623,0.346923
breeds,nonliving26,corr_source_elastic_transform_sev2,0.010000,0.660769,0.827850,0.942305,0.172167,0.052181,0.341492
breeds,nonliving26,corr_source_elastic_transform_sev2,0.020000,0.667692,0.834088,0.940485,0.165639,0.048540,0.336210
breeds,nonliving26,corr_source_elastic_transform_sev2,0.030000,0.673077,0.837144,0.935578,0.160617,0.046415,0.331879
breeds,nonliving26,corr_source_elastic_transform_sev2,0.040385,0.676538,0.837441,0.929494,0.156789,0.044676,0.327994
breeds,nonliving26,corr_source_elastic_transform_sev2,0.050385,0.682692,0.837034,0.923465,0.153390,0.043056,0.323208
breeds,nonliving26,corr_source_elastic_transform_sev2,0.060385,0.689615,0.837367,0.919205,0.149523,0.040460,0.317642
breeds,nonliving26,corr_source_elastic_transform_sev2,0.070385,0.691923,0.841422,0.915289,0.143572,0.037623,0.314439
breeds,nonliving26,corr_source_elastic_transform_sev2,0.080769,0.699231,0.845748,0.907058,0.137193,0.036876,0.308368
breeds,nonliving26,corr_source_elastic_transform_sev2,0.090769,0.705385,0.846378,0.901984,0.132856,0.034573,0.302876
breeds,nonliving26,corr_source_elastic_transform_sev2,0.100769,0.710769,0.845400,0.897170,0.129317,0.032074,0.297436
breeds,nonliving26,corr_source_elastic_transform_sev2,0.110769,0.716923,0.846853,0.891777,0.124332,0.029844,0.291955
breeds,nonliving26,corr_source_elastic_transform_sev2,0.121154,0.722692,0.855436,0.884160,0.115009,0.028623,0.286214
breeds,nonliving26,corr_source_elastic_transform_sev2,0.131154,0.725769,0.853215,0.875742,0.111856,0.028042,0.281983
breeds,nonliving26,corr_source_elastic_transform_sev2,0.141154,0.730385,0.849887,0.870345,0.109274,0.025688,0.276758
breeds,nonliving26,corr_source_elastic_transform_sev2,0.151154,0.734231,0.848018,0.862697,0.105772,0.024605,0.271862
breeds,nonliving26,corr_source_elastic_transform_sev2,0.161538,0.736154,0.842938,0.854813,0.103919,0.023419,0.267522
breeds,nonliving26,corr_source_elastic_transform_sev2,0.171538,0.737692,0.842715,0.847247,0.099273,0.022233,0.264160
breeds,nonliving26,corr_source_elastic_transform_sev2,0.181538,0.739231,0.839479,0.838772,0.096353,0.021572,0.260338
breeds,nonliving26,corr_source_elastic_transform_sev2,0.191538,0.740769,0.835987,0.830366,0.093520,0.020854,0.256179
breeds,nonliving26,corr_source_elastic_transform_sev2,0.201923,0.745769,0.833923,0.821526,0.089524,0.020157,0.250120
breeds,nonliving26,corr_source_elastic_transform_sev2,0.211923,0.747308,0.830474,0.814035,0.086504,0.018821,0.245255
breeds,nonliving26,corr_source_elastic_transform_sev2,0.221923,0.748077,0.827686,0.805801,0.082981,0.017928,0.241975
breeds,nonliving26,corr_source_elastic_transform_sev2,0.231923,0.748077,0.823693,0.797968,0.080151,0.016751,0.238619
breeds,nonliving26,corr_source_elastic_transform_sev2,0.242308,0.748462,0.821603,0.788486,0.075776,0.016385,0.235025
breeds,nonliving26,corr_source_elastic_transform_sev2,0.252308,0.746923,0.817547,0.779271,0.072815,0.016079,0.231557
breeds,nonliving26,corr_source_elastic_transform_sev2,0.262308,0.748462,0.816537,0.770689,0.067708,0.015336,0.227486
breeds,nonliving26,corr_source_elastic_transform_sev2,0.272308,0.748462,0.814486,0.760996,0.063177,0.015336,0.223747
breeds,nonliving26,corr_source_elastic_transform_sev2,0.282692,0.749615,0.808927,0.751982,0.060728,0.014602,0.219303
breeds,nonliving26,corr_source_elastic_transform_sev2,0.292692,0.751923,0.805839,0.745015,0.056700,0.012665,0.213703
breeds,nonliving26,corr_source_elastic_transform_sev2,0.302692,0.752692,0.802889,0.735268,0.052458,0.012665,0.208815
breeds,nonliving26,corr_source_elastic_transform_sev2,0.312692,0.755000,0.796513,0.726659,0.050585,0.011838,0.203134
breeds,nonliving26,corr_source_elastic_transform_sev2,0.323077,0.756923,0.790390,0.717814,0.048214,0.010882,0.197047
breeds,nonliving26,corr_source_elastic_transform_sev2,0.333077,0.756923,0.785383,0.708708,0.045194,0.010375,0.192618
breeds,nonliving26,corr_source_elastic_transform_sev2,0.343077,0.760000,0.780090,0.701015,0.042299,0.008777,0.185380
breeds,nonliving26,corr_source_elastic_transform_sev2,0.353077,0.758462,0.773751,0.691783,0.040123,0.008318,0.181818
breeds,nonliving26,corr_source_elastic_transform_sev2,0.363462,0.759615,0.766038,0.682083,0.038679,0.007917,0.175831
breeds,nonliving26,corr_source_elastic_transform_sev2,0.373462,0.757308,0.761180,0.673736,0.035193,0.006724,0.172393
breeds,nonliving26,corr_source_elastic_transform_sev2,0.383462,0.757308,0.755698,0.664517,0.032100,0.006200,0.167187
breeds,nonliving26,corr_source_elastic_transform_sev2,0.393462,0.756538,0.748231,0.654641,0.030541,0.006200,0.162334
breeds,nonliving26,corr_source_elastic_transform_sev2,0.403846,0.751538,0.739800,0.644385,0.029434,0.006200,0.160645
breeds,nonliving26,corr_source_elastic_transform_sev2,0.413846,0.747692,0.734866,0.636378,0.025615,0.004605,0.157826
breeds,nonliving26,corr_source_elastic_transform_sev2,0.423846,0.744615,0.727907,0.627921,0.023420,0.003347,0.154461
breeds,nonliving26,corr_source_elastic_transform_sev2,0.433846,0.742308,0.721684,0.617988,0.020498,0.003347,0.150815
breeds,nonliving26,corr_source_elastic_transform_sev2,0.444231,0.740385,0.713423,0.607672,0.018971,0.003347,0.146021
breeds,nonliving26,corr_source_elastic_transform_sev2,0.454231,0.737308,0.705488,0.598346,0.017427,0.002791,0.141954
breeds,nonliving26,corr_source_elastic_transform_sev2,0.464231,0.738077,0.697180,0.588401,0.016173,0.002791,0.134767
breeds,nonliving26,corr_source_elastic_transform_sev2,0.474231,0.733462,0.689778,0.578457,0.014010,0.002791,0.132407
breeds,nonliving26,corr_source_elastic_transform_sev2,0.484615,0.730769,0.680539,0.568131,0.013181,0.002791,0.127517
breeds,nonliving26,corr_source_elastic_transform_sev2,0.494615,0.726154,0.671407,0.558186,0.012583,0.002791,0.124525
breeds,nonliving26,corr_source_elastic_transform_sev2,0.504615,0.720000,0.662366,0.548242,0.011869,0.002791,0.123447
breeds,nonliving26,corr_source_elastic_transform_sev2,0.514615,0.716923,0.654379,0.538733,0.010040,0.002344,0.118671
breeds,nonliving26,corr_source_elastic_transform_sev2,0.525000,0.710385,0.644549,0.528397,0.009676,0.002344,0.117269
breeds,nonliving26,corr_source_elastic_transform_sev2,0.535000,0.708077,0.635640,0.518444,0.008710,0.002344,0.111663
breeds,nonliving26,corr_source_elastic_transform_sev2,0.545000,0.701154,0.626895,0.508490,0.007523,0.002344,0.110642
breeds,nonliving26,corr_source_elastic_transform_sev2,0.555000,0.698077,0.617700,0.498537,0.006788,0.002344,0.105082
breeds,nonliving26,corr_source_elastic_transform_sev2,0.565385,0.693846,0.608222,0.488201,0.005907,0.002344,0.100885
breeds,nonliving26,corr_source_elastic_transform_sev2,0.575385,0.690000,0.599100,0.478722,0.005011,0.001786,0.096014
breeds,nonliving26,corr_source_elastic_transform_sev2,0.585385,0.688462,0.590432,0.469476,0.003527,0.000919,0.088126
breeds,nonliving26,corr_source_elastic_transform_sev2,0.595385,0.680769,0.580898,0.459495,0.003037,0.000919,0.086385
